Location Name,Full Address,City,Lat,Lon
מקלט 45 דימונה,"מולדה 51, דימונה",דימונה,31.07477816782303,35.02850448336803
מקלט 46 דימונה,"כליל החורש 26, דימונה",דימונה,31.07870100940506,35.04191468197482
מקלט 47 דימונה,"אקליפטוס פינת אשחר, דימונה",דימונה,31.07783588872358,35.042502983372714
מקלט 48 דימונה,"אשחר 37, דימונה",דימונה,31.078208062368432,35.044409558459066
מקלט 49 דימונה,"מורן החורש 51, דימונה",דימונה,31.07878438948233,35.0436750483353
מקלט 5 דימונה,"מצדה ליד 8, דימונה",דימונה,31.060935660569385,35.03027321632794
מקלט 50 דימונה,"דולב 26, דימונה",דימונה,31.079487886505447,35.04366338562411
מקלט 51 דימונה,"דולב 11, דימונה",דימונה,31.079784595968714,35.04291885437706
מקלט 52 דימונה,"חרצית 21, דימונה",דימונה,31.081515918603724,35.04260154261331
מקלט 53 דימונה,"חרצית 1, דימונה",דימונה,31.080720975690276,35.041617822706044
מקלט 54 דימונה,"דפנה 9, דימונה",דימונה,31.079852843286282,35.0398273360674
מקלט 55 דימונה,"ברקן 18, דימונה",דימונה,31.078978992618502,35.040635742422246
מקלט 56 דימונה,"אדר 22, דימונה",דימונה,31.07780668862598,35.040805417403526
מקלט 58 דימונה,"העמל פינת הפועלים, דימונה",דימונה,31.063689276407253,35.01925629059706
מקלט 59 דימונה,"המסגר ליד 62, דימונה",דימונה,31.064221238714268,35.01912952903001
מקלט 6 דימונה,"כלנית 43, דימונה",דימונה,31.06161450558452,35.032053126048595
מקלט 60 דימונה,"העמל, דימונה",דימונה,31.064770460356172,35.01708464802786
מקלט 61 דימונה,"הפועלים, דימונה",דימונה,31.06335441133256,35.01768344133499
מקלט 64 דימונה,"תל חמה 19, דימונה",דימונה,31.05662911540303,35.040778796337
מקלט 65 דימונה,"תל ערד 32, דימונה",דימונה,31.055014790425215,35.04089680099279
מקלט 66 דימונה,"תל ערד 77, דימונה",דימונה,31.055553899460172,35.03928247247525
מקלט 67 דימונה,"פטרה 11, דימונה",דימונה,31.054633263595377,35.03877071020182
מקלט 69 דימונה,"ציפורי פינת קלעת נמרוד, דימונה",דימונה,31.054783286702957,35.03621416422484
מקלט 7 דימונה,"בבא סאלי ליד 45, דימונה",דימונה,31.061942468813182,35.034514715889294
מקלט 70 דימונה,"יודפת 11, דימונה",דימונה,31.055603271450185,35.03561555187258
מקלט 71 דימונה,"תל אפק 27, דימונה",דימונה,31.05504259810326,35.034495544079704
מקלט 72 דימונה,"בית שעריים 15-17, דימונה",דימונה,31.056936848907917,35.03462837726516
מקלט 8 דימונה,"פרחי ארצנו 22, דימונה",דימונה,31.063071704957835,35.035895738057945
מקלט 9 דימונה,"יגאל אלון 58, דימונה",דימונה,31.06299296641177,35.037771346136886
מקלט מס 68 דימונה,"חמת גדר 3, דימונה",דימונה,31.0558394547628,35.03690376888694
מקלט מס. 16 דימונה,"בר לב 396, דימונה",דימונה,31.0675153240635,35.04061347350522
מקלט מס. 39 דימונה,"הרימון 12, דימונה",דימונה,31.06394478570858,35.02780550346082
מקלט ציבורי דימונה,"דלקן, דימונה",דימונה,31.060519071645345,35.00736717307213
מקלט ציבורי דימונה,"דלקן, דימונה",דימונה,31.05762915751736,35.00594207548865
מקלט14 דימונה,"עבדת 14, דימונה",דימונה,31.065594303305616,35.04070058705742
"מקלט דישון ליד המקווה, דישון","דישון ליד המקווה, דישון",דישון,33.08157279892496,35.51779851088042
מקלט 1 דישון,"דישון ליד בית העלמין, דישון",דישון,33.084799621470395,35.51822766864633
מקלט 10 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.082875913143276,35.51949537089838
מקלט 11 דישון,"דישון ליד מועדון נוער, דישון",דישון,33.08317645306884,35.51830758730788
מקלט 12 דישון,"דישון ליד מרפאת כללית, דישון",דישון,33.08056738999005,35.51602778030246
מקלט 14 דישון,"דישון ליד בית העם, דישון",דישון,33.08168295841332,35.517017054965436
מקלט 2 דישון,"דישון ליד המתנ""ס, דישון",דישון,33.08381839541096,35.51760297564732
מקלט 3 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.08272945222964,35.51678512921087
מקלט 4 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.08001877943633,35.515468924506116
מקלט 5 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.07871364041923,35.51456470199662
מקלט 6 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.07912594081046,35.51555146137164
מקלט 7 דישון,"דישון ליד בתי המגורים, דישון",דישון,33.07981728619028,35.51672128548098
מקלט 8 דישון,"דישון 0, דישון",דישון,33.080625483619244,35.51803077366791
מקלט 9 דישון,"דישון ליד בית כנסת, דישון",דישון,33.08198671875113,35.518131996950984
"מקלט דרומית ליישוב מגרש 407, דלייה","דרומית ליישוב מגרש 407, דלייה",דלייה,32.58887460235379,35.075567792449974
"מקלט מזרחית ליישוב מגרש 401, דלייה","מזרחית ליישוב מגרש 401, דלייה",דלייה,32.58874962190126,35.07680351757096
"מקלט מערבית ליישוב מגרש 92, דלייה","מערבית ליישוב מגרש 92, דלייה",דלייה,32.58996155056913,35.07159326360675
"מקלט מרכז היישוב ליד מועדון נוער, דלייה","מרכז היישוב ליד מועדון נוער, דלייה",דלייה,32.58887246665611,35.07350144803291
"מקלט מרכז היישוב ליד מועדון פיס, דלייה","מרכז היישוב ליד מועדון פיס, דלייה",דלייה,32.5893494445202,35.07260604283785
"מקלט מרכז היישוב ליד מעון, דלייה","מרכז היישוב ליד מעון, דלייה",דלייה,32.58981937554173,35.07359593409536
"מקלט מרכז היישוב מגרש 202, דלייה","מרכז היישוב מגרש 202, דלייה",דלייה,32.5894523804706,35.076227349214605
"מקלט מרכז היישוב מגרש 85, דלייה","מרכז היישוב מגרש 85, דלייה",דלייה,32.58976738453684,35.07564107486225
מקלט 12 דלתון,"דלתון במרכז הישוב, דלתון",דלתון,33.01702479138177,35.48701459258088
מקלט 16 דלתון,"דלתון ליד גן הפרחים, דלתון",דלתון,33.01674762149542,35.48994616072991
מקלט 18 דלתון,"דלתון ליד קופ""ח כללית, דלתון",דלתון,33.01642079481061,35.49091902032813
מקלט 2 דלתון,"דלתון במרכז הישוב, דלתון",דלתון,33.01665202889727,35.488372604387266
מקלט 3 דלתון,"דלתון ליד מגרשי ספורט, דלתון",דלתון,33.01759959663583,35.491950271078096
מקלט 4 דלתון,"דלתון קצה הישוב, דלתון",דלתון,33.01772137495486,35.49387711576345
מקלט 5 דלתון,"דלתון בקצה הישוב, דלתון",דלתון,33.016512888058095,35.49399089287125
מקלט 6 דלתון,"דלתון בקצה הישוב, דלתון",דלתון,33.01493720267619,35.49303325030843
מקלט 7 דלתון,"דלתון בקצה הישוב, דלתון",דלתון,33.01451813589688,35.490987782085945
מקלט 8 דלתון,"דלתון ליד מגרש דשא, דלתון",דלתון,33.01647223537443,35.49207504009615
מקלט ציבורי דלתון,"דלתון בקצה הישוב, דלתון",דלתון,33.018957156894814,35.48576854735397
מקלט 14 דן,"דן ליד גן חצב, דן",דן,33.23976174832023,35.65159976536801
מקלט 15 דן,"דן ליד המזכירות, דן",דן,33.23975068663777,35.65216836691943
מקלט 17 דן,"דן ליד גן חצב, דן",דן,33.23941124100773,35.65128682968244
מקלט 20 דן,"דן ליד המזכירות, דן",דן,33.23931818713051,35.652091056848136
מקלט 21 דן,"דן ליד גן חצב, דן",דן,33.23977993468011,35.65155694036721
מקלט 22 דן,"דן ליד המזכירות, דן",דן,33.23932561919751,35.65253099773048
מקלט 27 דן,"דן ליד המזכירות, דן",דן,33.23973199786197,35.65235067130247
מקלט 30 דן,"דן בדרום הישוב, דן",דן,33.236646347334606,35.652935761487036
מקלט 31 דן,"דן ליד גן רימון, דן",דן,33.23931005897963,35.651844240605215
מקלט 32 דן,"דן ליד קופ""ח כללית, דן",דן,33.23894779570687,35.652293025729136
מקלט 11 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.2286156998155,35.63945253673688
מקלט 12 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.227843091196185,35.63865484376601
מקלט 13 דפנה,"דפנה ליד הבריכה העירונית, דפנה",דפנה,33.23232471364419,35.63849460775058
מקלט 14 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22945569407356,35.63902756965344
מקלט 16 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22937836737749,35.637932917452815
מקלט 17 דפנה,"דפנה ליד הסיפרייה של היישוב, דפנה",דפנה,33.22967675726954,35.63768764164674
מקלט 18 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22896321686914,35.63804887822619
מקלט 2 בית הספר הר וגיא דפנה,"הר וגיא מרכז הישוב, דפנה",דפנה,33.22812815837981,35.63705778305502
מקלט 20 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22859451326241,35.64035358705608
מקלט 24 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22880792310612,35.638627427400806
מקלט 28 דפנה,"דפנה ליד הבריכה העירונית, דפנה",דפנה,33.232765789383635,35.6387006293349
מקלט 3 הר וגיא דפנה,"הר וגיא מרכז הישוב, דפנה",דפנה,33.22804593144098,35.637368489431154
מקלט 30 דפנה,"דפנה ליד הסיפרייה של היישוב, דפנה",דפנה,33.23030556382475,35.638355893624514
מקלט 35 דפנה,"דפנה ליד הסיפרייה של היישוב, דפנה",דפנה,33.2300969214173,35.63871962279862
מקלט 38 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22949074610623,35.63931740301941
מקלט 4 הר וגיא דפנה,"הר וגיא דרום הישוב, דפנה",דפנה,33.227119663239655,35.63667734288178
מקלט 5 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22930672472106,35.63779309835721
מקלט 6 דפנה,"דפנה במרכז הישוב, דפנה",דפנה,33.22903429806336,35.63834961559924
מקלט 7 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22882711552842,35.638294952147945
מקלט 8 דפנה,"דפנה במרכז הישוב, דפנה",דפנה,33.229283601530234,35.63925200905761
מקלט 9 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22865277662794,35.639163063061716
מקלט 9 דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22832187880051,35.63838900958022
מקלט מוסד 5 דפנה,"הר וגיא מרכז הישוב, דפנה",דפנה,33.22815703352057,35.63653225387762
מקלט ציבורי דפנה,"דפנה ליד הסיפרייה של היישוב, דפנה",דפנה,33.230245890139614,35.63736860075234
מקלט ציבורי דפנה,"דפנה מרכז הישוב, דפנה",דפנה,33.22850926909735,35.63894779250471
מקלט ציבורי דפנה,"הר וגיא דרום הישוב, דפנה",דפנה,33.2267815555795,35.635377613686465
"מקלט אורן ליד 12, דקל","אורן ליד 12, דקל",דקל,31.19896509125181,34.34624238906286
"מקלט אורן ליד 6, דקל","אורן ליד 6, דקל",דקל,31.197462547113535,34.34678053810327
"מקלט אורן ליד המזכירות, דקל","אורן ליד המזכירות, דקל",דקל,31.195875262427908,34.34543095150719
"מקלט אלה ליד 25, דקל","אלה ליד 25, דקל",דקל,31.19599485232557,34.349846826756696
"מקלט אלה ליד 37, דקל","אלה ליד 37, דקל",דקל,31.19365505777601,34.35061273826411
"מקלט אשל ליד 57, דקל","אשל ליד 57, דקל",דקל,31.19329710306526,34.345611609716634
"מקלט האון מרכז היישוב, האון","האון מרכז היישוב, האון",האון,32.727420590846855,35.623315268602795
"מקלט האון מרכז הישוב, האון","האון מרכז הישוב, האון",האון,32.72813209900497,35.62356395303368
מקלט 10 האון,"האון ליד המזכירות, האון",האון,32.72684486850424,35.622907209643756
מקלט 15 האון,"האון מערב הישוב, האון",האון,32.728118978383186,35.62209174971877
מקלט 17 האון,"האון דרום הישוב, האון",האון,32.72694750308383,35.62187293622425
מקלט 18 האון,"האון דרום הישוב, האון",האון,32.727057515169136,35.621329402878544
מקלט 5 האון,"האון מזרח הישוב, האון",האון,32.7274897281903,35.62421167196847
מקלט 6 האון,"האון ליד המזכירות, האון",האון,32.727815368882574,35.623903836009895
מקלט 8 האון,"האון צפון הישוב, האון",האון,32.72814795542759,35.62421475680455
מקלט 9 האון,"האון מרכז הישוב, האון",האון,32.727701964236736,35.62276186689634
מקלט מס' 16 האון,"האון מול המזכירות, האון",האון,32.72681260977195,35.624464519629285
מקלט מס' 3 האון,"האון מזרח הישוב, האון",האון,32.725684614359714,35.624725915477356
מקלט מס' 4 האון,"האון ליד המזכירות, האון",האון,32.72761831901874,35.62350821071216
מקלט 1 הבונים,"שונית 6, הבונים",הבונים,32.63673518659576,34.932557892651865
מקלט 2 הבונים,"החרוב 3, הבונים",הבונים,32.635246143710404,34.931997589104675
מקלט 10 הגושרים,"הגושרים 25, הגושרים",הגושרים,33.221649747979704,35.625301067982974
מקלט 12 הגושרים,"הגושרים ליד בית תינוקות לילך, הגושרים",הגושרים,33.2210398791899,35.62434343365518
מקלט 16 הגושרים,"הגושרים ליד גן נרקיס, הגושרים",הגושרים,33.22154908243296,35.6230693310705
מקלט 18 הגושרים,"הגושרים מרכז הישוב, הגושרים",הגושרים,33.22167744928073,35.625108110990844
מקלט 2 הגושרים,"הגושרים ליד גן כלנית, הגושרים",הגושרים,33.22095636399375,35.62236924549795
מקלט 21 הגושרים,"הגושרים ליד קופ""ח כללית, הגושרים",הגושרים,33.219614945190436,35.62177288501158
מקלט 22 הגושרים,"הגושרים ליד בית תינוקות לילך, הגושרים",הגושרים,33.221255505057385,35.624569733960556
מקלט 23 הגושרים,"הגושרים 5, הגושרים",הגושרים,33.221083345900595,35.622144579533575
מקלט 24 הגושרים,"הגושרים ליד קופ""ח כללית, הגושרים",הגושרים,33.21963139335267,35.622244949086415
מקלט 26 הגושרים,"הגושרים ליד בית תינוקות לילך, הגושרים",הגושרים,33.221492926968736,35.62368051289426
מקלט 27 הגושרים,"הגושרים מרכז הישוב, הגושרים",הגושרים,33.22064403946296,35.624084092756405
מקלט 29 הגושרים,"הגושרים מרכז הישוב, הגושרים",הגושרים,33.2207915856949,35.62310863156983
מקלט 3 הגושרים,"הגושרים ליד גן כלנית, הגושרים",הגושרים,33.221129434437266,35.62184443872984
מקלט 31 הגושרים,"הגושרים ליד המזכירות, הגושרים",הגושרים,33.21953560176194,35.62391789669029
מקלט 33 הגושרים,"הגושרים ליד הקנטרי קלאב, הגושרים",הגושרים,33.21945635640759,35.62066725793524
מקלט 34 הגושרים,"הגושרים ליד בית רחל בית סעודי, הגושרים",הגושרים,33.2199901991328,35.62279373147794
מקלט 4 הגושרים,"הגושרים ליד גן נורית, הגושרים",הגושרים,33.220855528381,35.622862212780134
מקלט 6 הגושרים,"הגושרים ליד בית תינוקות לילך, הגושרים",הגושרים,33.22188905680497,35.62385403808432
"מקלט הדר עם דרום היישוב, הדר עם","הדר עם דרום היישוב, הדר עם",הדר עם,32.34931638617287,34.90097807876574
"מקלט הדר עם מרכז הישוב, הדר עם","הדר עם מרכז הישוב, הדר עם",הדר עם,32.35063561501918,34.89834974151562
"מקלט הראשונים 16, הדר עם","הראשונים 16, הדר עם",הדר עם,32.35006754042805,34.898362277493284
"מקלט הראשונים 17, הדר עם","הראשונים 17, הדר עם",הדר עם,32.350193836503195,34.898383098564835
"מקלט הראשונים 18, הדר עם","הראשונים 18, הדר עם",הדר עם,32.35028426883868,34.89848902579333
"מקלט בן גמלא 19, הוד השרון","בן גמלא 19, הוד השרון",הוד השרון,32.15657723660326,34.89548062896685
מקלט 11 הוד השרון,"מנוחה ונחלה 1, הוד השרון",הוד השרון,32.15405682178002,34.87581489842287
מקלט 12 הוד השרון,"החייל 8, הוד השרון",הוד השרון,32.15343723664492,34.8768347466832
מקלט 13 הוד השרון,"יורדי הים 2, הוד השרון",הוד השרון,32.14773622264901,34.879653429301605
מקלט 14 הוד השרון,"יורדי הים 36, הוד השרון",הוד השרון,32.14761882161405,34.87609238256484
מקלט 16 הוד השרון,"חשמונאים 16, הוד השרון",הוד השרון,32.139701620116725,34.8978480449232
מקלט 17 הוד השרון,"התמר 27, הוד השרון",הוד השרון,32.141987950366435,34.89984359766264
מקלט 19 הוד השרון,"המכבים 1, הוד השרון",הוד השרון,32.137744790102246,34.89786518916411
מקלט 2 הוד השרון,"דרך מגדיאל 2, הוד השרון",הוד השרון,32.15995809497186,34.90261431733807
מקלט 20 הוד השרון,"המכבים 42, הוד השרון",הוד השרון,32.13491804403647,34.89987769044524
מקלט 22 הוד השרון,"הורד 1, הוד השרון",הוד השרון,32.157513699687414,34.88049862173327
מקלט 25 הוד השרון,"התכלת 1, הוד השרון",הוד השרון,32.15069064361261,34.88539872797306
מקלט 26 הוד השרון,"רמז 9, הוד השרון",הוד השרון,32.16098925975141,34.881949284947325
מקלט 28 הוד השרון,"הגלעד 1, הוד השרון",הוד השרון,32.140345453131395,34.87764466400405
מקלט 29 הוד השרון,"סיני/השומר 2, הוד השרון",הוד השרון,32.13877046235293,34.875371587857366
מקלט 32 הוד השרון,"הפרסה 5, הוד השרון",הוד השרון,32.15734599256208,34.89640029882239
מקלט 5 הוד השרון,"ששת הימים 4, הוד השרון",הוד השרון,32.15873751538541,34.91673872937689
מקלט 6 הוד השרון,"רמב""ם 5, הוד השרון",הוד השרון,32.15280734490882,34.90658115688225
מקלט 8 הוד השרון,"שח""ל 34, הוד השרון",הוד השרון,32.15421652717701,34.915396082520175
מקלט 9 הוד השרון,"בבלי 2, הוד השרון",הוד השרון,32.15453877025501,34.877360826580706
מקלט מס 27 הוד השרון,"הפרדס 81, הוד השרון",הוד השרון,32.14380600844365,34.88026091274378
מקלט מס 33 הוד השרון,"הבנים 44, הוד השרון",הוד השרון,32.1561513824213,34.887372617466525
מקלט15 הוד השרון,"אלכסנדר הגדול 15, הוד השרון",הוד השרון,32.13899659707761,34.900913399972524
מקלט18 הוד השרון,"לבדוק 1, הוד השרון",הוד השרון,32.13912075202568,34.89631318850591
מקלט21 הוד השרון,"שמעון הצדיק 45, הוד השרון",הוד השרון,32.13667051989058,34.901133069548884
מקלט23 הוד השרון,"הצבי 2, הוד השרון",הוד השרון,32.15741870594376,34.878622629050135
מקלט24 הוד השרון,"גורדון 11, הוד השרון",הוד השרון,32.1576025830432,34.88353012168028
מקלט3 הוד השרון,"נצח ישראל 41, הוד השרון",הוד השרון,32.16261885892818,34.91049294498778
מקלט30 הוד השרון,"צה""ל 2, הוד השרון",הוד השרון,32.13450419399249,34.87160339183785
מקלט31 הוד השרון,"גבעתי 31, הוד השרון",הוד השרון,32.13716229508213,34.874222138082445
מקלט4 הוד השרון,"גולן 8, הוד השרון",הוד השרון,32.158293462056044,34.92380028764858
מקלט7 הוד השרון,"גולן 1, הוד השרון",הוד השרון,32.158985757576914,34.92286528464286
"מקלט גוש 2683 חלקה 68, הודייה","גוש 2683 חלקה 68, הודייה",הודייה,31.66955488949083,34.63658233656955
"מקלט גוש 2683 חלקה 74, הודייה","גוש 2683 חלקה 74, הודייה",הודייה,31.667964366791665,34.6358433466051
"מקלט מרכז היישוב במבנה גן ילדים סביונים, הודייה","מרכז היישוב במבנה גן ילדים סביונים, הודייה",הודייה,31.67610214951173,34.640634156938866
"מקלט מרכז היישוב מגרש 202, הודייה","מרכז היישוב מגרש 202, הודייה",הודייה,31.674864150246506,34.638036929302835
"מקלט מרכז היישוב מול המועדון, הודייה","מרכז היישוב מול המועדון, הודייה",הודייה,31.67634092794068,34.63956761458206
"מקלט מרכז היישוב קרוב למועדון, הודייה","מרכז היישוב קרוב למועדון, הודייה",הודייה,31.675932403640523,34.63895844884924
"מקלט שירת הים 1, הושעיה","שירת הים 1, הושעיה",הושעיה,32.758739885747275,35.290278965428406
"מקלט שירת הים בית ספר, הושעיה","שירת הים בית ספר, הושעיה",הושעיה,32.758703627323506,35.29055638842558
"מקלט שירת הים מרכז העיר, הושעיה","שירת הים מרכז העיר, הושעיה",הושעיה,32.75855026493293,35.29066295511611
מקלט 2 הושעיה,"אלי סיני ליד 639, הושעיה",הושעיה,32.756822948713975,35.29773631479218
מקלט 3 הושעיה,"אלי סיני ליד 639, הושעיה",הושעיה,32.756814003199764,35.297640264414866
מקלט 4 הושעיה,"אלי סיני ליד המעון החדש, הושעיה",הושעיה,32.75713026185342,35.29674420766173
מקלט 5 הושעיה,"אלי סיני ליד 635, הושעיה",הושעיה,32.75741815011302,35.29763022261094
מקלט 6 הושעיה,"בדולח 625, הושעיה",הושעיה,32.757634938072655,35.2971182248547
מקלט 7 הושעיה,"גדיד 12, הושעיה",הושעיה,32.759558341904935,35.293278458040795
מקלט 8 הושעיה,"בדולח סוף העיר, הושעיה",הושעיה,32.75778894950642,35.29613662079814
מקלט 9 הושעיה,"גני טל סוף העיר, הושעיה",הושעיה,32.75751857218293,35.295954931317176
"מקלט צפונית ליישוב ליד גן ילדים, הזורע","צפונית ליישוב ליד גן ילדים, הזורע",הזורע,32.64576569204848,35.11983429914899
מקלט-17 הזורע,"צפונית ליישוב חלקה 12, הזורע",הזורע,32.645007265588966,35.11838553435818
"מקלט חומה ומגדל מרכז היישוב, הזורעים","חומה ומגדל מרכז היישוב, הזורעים",הזורעים,32.74546059222104,35.504932975684575
"מקלט חלוצים מרכז היישוב, הזורעים","חלוצים מרכז היישוב, הזורעים",הזורעים,32.74463392188731,35.50372452202546
"מקלט קיבוץ גלויות סוף היישוב, הזורעים","קיבוץ גלויות סוף היישוב, הזורעים",הזורעים,32.748340121255936,35.49597970599365
מקלט 22 הזורעים,"חלוצים סוף היישוב, הזורעים",הזורעים,32.746990080780165,35.5063465507957
מקלט 23 הזורעים,"חלוצים סוף היישוב, הזורעים",הזורעים,32.745403953698414,35.505989096900485
מקלט 24 הזורעים,"חומה ומגדל מרכז היישוב, הזורעים",הזורעים,32.745056211616344,35.504355450492476
מקלט 25 הזורעים,"המיסדים סוף היישוב, הזורעים",הזורעים,32.7418057203069,35.5061796937908
מקלט 26 הזורעים,"שורשים מרכז היישוב, הזורעים",הזורעים,32.747293553366,35.50008426222718
מקלט 27 הזורעים,"חומה ומגדל מרכז היישוב, הזורעים",הזורעים,32.7453077907442,35.50472973648919
מקלט 28 הזורעים,"קיבוץ גלויות סוף היישוב, הזורעים",הזורעים,32.74958294015192,35.500475956369534
מקלט 29 הזורעים,"קיבוץ גלויות סוף היישוב, הזורעים",הזורעים,32.751166546434106,35.498080332280615
"מקלט החותרים בכניסה לישוב, החותרים","החותרים בכניסה לישוב, החותרים",החותרים,32.753686508661104,34.958805517521384
"מקלט החותרים בכניסה לישוב, החותרים","החותרים בכניסה לישוב, החותרים",החותרים,32.7527842084987,34.95849854326196
"מקלט החותרים ליד גן ילדים החותרים חדש, החותרים","החותרים ליד גן ילדים החותרים חדש, החותרים",החותרים,32.75379893721685,34.95637225930676
"מקלט החותרים ליד הבריכה, החותרים","החותרים ליד הבריכה, החותרים",החותרים,32.754594071686505,34.9572023875904
"מקלט החותרים ליד מגרש הכדורגל, החותרים","החותרים ליד מגרש הכדורגל, החותרים",החותרים,32.7524923893177,34.95683471968722
"מקלט החותרים צמוד לגן ילדים החותרים חדש, החותרים","החותרים צמוד לגן ילדים החותרים חדש, החותרים",החותרים,32.75332091312277,34.95630955961575
"מקלט החותרים קרוב לגן ילדים שקמה, החותרים","החותרים קרוב לגן ילדים שקמה, החותרים",החותרים,32.75339886537061,34.95469805521036
"מקלט החותרים קרוב למזכירות, החותרים","החותרים קרוב למזכירות, החותרים",החותרים,32.752423133155986,34.95829679275901
"מקלט היוגב דרום מערב הישוב, היוגב","היוגב דרום מערב הישוב, היוגב",היוגב,32.607849502237436,35.19566982397577
מקלט 11 היוגב,"היוגב מזרח, היוגב",היוגב,32.61468462177509,35.21214077336127
מקלט 12 היוגב,"היוגב צפון, היוגב",היוגב,32.616208343298204,35.214751262400334
מקלט 13 היוגב,"היוגב צפון הישוב, היוגב",היוגב,32.61672225518158,35.215561069839204
מקלט 15 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.612547698786706,35.20890174656289
מקלט 16 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.6111410550977,35.20748470458213
מקלט 17 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.61023034929484,35.20541783335579
מקלט 2 היוגב,"היוגב מערב הישוב, היוגב",היוגב,32.60938254224019,35.19745949915127
מקלט 4 היוגב,"היוגב מערב הישוב, היוגב",היוגב,32.61037452992806,35.19941972762591
מקלט 5 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.61071723474122,35.2009112507748
מקלט 6 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.611754262840485,35.203904983152334
מקלט 7 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.61261990453316,35.20617430114562
מקלט 8 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.61335030141161,35.20601450272982
מקלט 9 היוגב,"היוגב מרכז הישוב, היוגב",היוגב,32.6144954299898,35.208550251314556
מקלט10 היוגב,"היוגב מזרח, היוגב",היוגב,32.61443217138261,35.211608036043714
"מקלט הילה ליד גן ילדים, הילה","הילה ליד גן ילדים, הילה",הילה,33.03567811838647,35.24443064847399
"מקלט הילה מרכז, הילה","הילה מרכז, הילה",הילה,33.034875861502414,35.243734485276995
"מקלט הילה צפוני, הילה","הילה צפוני, הילה",הילה,33.035425955274285,35.24347781701991
"מקלט המעפיל סוף הישוב, המעפיל","המעפיל סוף הישוב, המעפיל",המעפיל,32.3792269576835,34.983042814379
מקלט 1 הסוללים,"שקד תחילת הישוב, הסוללים",הסוללים,32.752173080201835,35.23905341316761
מקלט 2 הסוללים,"השקד תחילת העיר, הסוללים",הסוללים,32.752308697060045,35.23771962876475
מקלט ציבורי הסוללים,"הסוללים מרכז הישוב, הסוללים",הסוללים,32.75209224030673,35.23790094957918
מקלט ציבורי הסוללים,"הסוללים שקד, הסוללים",הסוללים,32.7526970148963,35.23543623459988
מקלט ציבורי הסוללים,"שיטה מרכז הישוב, הסוללים",הסוללים,32.75189463391214,35.23489175347905
מקלט ציבורי הסוללים,"שיטה מרכז הישוב, הסוללים",הסוללים,32.751668737632016,35.2367697054855
"מקלט העוגן ליד הבריכה המרכזית של היישוב, העוגן","העוגן ליד הבריכה המרכזית של היישוב, העוגן",העוגן,32.36430955933117,34.9230276265898
"מקלט העוגן מרכז הישוב, העוגן","העוגן מרכז הישוב, העוגן",העוגן,32.364285628240914,34.924430176627475
"מקלט הר גילה דרום, הר גילה","הר גילה דרום, הר גילה",הר גילה,31.720515803897236,35.174367588841164
"מקלט הר גילה דרום, הר גילה","הר גילה דרום, הר גילה",הר גילה,31.71988466667948,35.17504303700501
"מקלט הר גילה דרום, הר גילה","הר גילה דרום, הר גילה",הר גילה,31.71953300590775,35.17530691427461
"מקלט הר גילה דרום, הר גילה","הר גילה דרום, הר גילה",הר גילה,31.7203265508935,35.17494794105726
"מקלט הר גילה משעול החצב, הר גילה","הר גילה משעול החצב, הר גילה",הר גילה,31.72138970510236,35.17079056231203
"מקלט הר גילה משעול עפרוני, הר גילה","הר גילה משעול עפרוני, הר גילה",הר גילה,31.722517088220435,35.1710644816012
"מקלט משעול החצב סוף הרחוב, הר גילה","משעול החצב סוף הרחוב, הר גילה",הר גילה,31.720767632635255,35.171571545834226
"מקלט הר עמשא נמצא באזור הדרומי של הכפר, הר עמשא","הר עמשא נמצא באזור הדרומי של הכפר, הר עמשא",הר עמשא,31.34282698058801,35.102011798812406
"מקלט הרדוף מרכז העיר, הרדוף","הרדוף מרכז העיר, הרדוף",הרדוף,32.76497821670246,35.17353102183387
"מקלט הרדוף מרכז העיר, הרדוף","הרדוף מרכז העיר, הרדוף",הרדוף,32.76445529360982,35.17378733380721
"מקלט הרדוף מרכז העיר, הרדוף","הרדוף מרכז העיר, הרדוף",הרדוף,32.7633010098694,35.173350176698854
